text;label
@detikcom Kalo masih ada hubungan dgn 3 partai pendukung 3 periode.. Gak usah deh;Negatif
@arsyadfzi @rizqonafi Jargone: Bersama kehendak rakyat untuk 3 periode;Positif
@PorosHalangID Gpp, asal jangan minta 3 periode aja.. Eh..;Negatif
@UNSfess_ Pokoke 3 periode;Positif
@alpokatmentega Susah, yang gampang itu 3 periode;Positif
@convomfs gw 3 periode juga gapapa kalo digaji mah;Positif
"@Ghazy_Seabed @JaenoXTM Berarti bentar lagi Clana
Yang Hilang juga ada wasiatnya 
3 periode😅😅";Netral
@ApriliaLin Maaf anda salah alamat...kami dibayar u tuntutan 3 periode...bukan yg lain...😜;Positif
"@Herzaky__MP 3 Periode
Cikeas tinggal memori";Netral
"@anto_winarno @BEMUI_Official Mana ada pernah ngomong ""saya menolak 3 periode?""... jangan halu";Negatif
@TeddGus @aewin86 Presiden itu produk UU, mau 1, 2, 3, 4 dst periode itu hak legislatif yg atur.;Netral
@HamidhanAgi Sesuai konstitusi... 2 periode sampai 2024 gak ada penundaan dan gak ada 3 periode;Negatif
@NainggolanGrup7 yg dituntut banyak yg diliat cuman 3 periode doang Jing?;Negatif
@bayo3103 Makanya minta 3 periode agar makin naik miskinnya 😂;Negatif
Pantesan pada minta 3 periode. Oknum semua soalnya. Kecipratan kuabeh;Negatif
@nocontextwindah Janji ga 3 periode? ☝️😭;Netral
@detikcom Pada gak becus minta 3 periode 😂;Negatif
@Sangkuriang5551 Gini hari aja diminta mundur, apalagi mimpi 3 periode.;Netral
"@ChusnulCh__ @BEMUI_Official yang tolol y yang pura""bahagia
jelas""* tuntutany banyak gak cuma 3 periode.";Negatif
@Arisand46740209 @B4ngDm @OposisiCerdas katanya plonga plongo, baru digertak 3 periode uda ketakutan 🤣;Negatif
@Hijaukanyuk @ChusnulCh__ @BEMUI_Official Binun ...mau mahasiswa Jokowi ikut demo penolakan 3 periode gitu...biar jelas;Negatif
"@ynilie @_ekokuntadhi Suruh demo ke cak imin...krn dia yg mencanangkan bahasa ""3 periode""";Netral
@AgusYudhoyono 3 periode cil, gak digoreng lagi....;Positif
@amasna Sori salah, itu tarian 3 periode;Positif
@NarasiNewsroom Pemilu sudah jelas kapan kok masih menolak 3 periode;Positif
"@na_dirs Sebagian yg bilang Ngawur minta Jokowi turun ada kecenderungan pengin Jokowi 3 periode !
Fakta !";Negatif
@Fahrihamzah Pembantu yg koar2 3 periode;Netral
"@Ant01302 lawakan apalagi nih ? 

koq spanduk masih 3 periode aja , kuota abis buat tiktod ketimbang baca berita";Negatif
@BossTemlen Makanya ngak heran minta tambah 3 periode....lha euuuunak tenan!!!!;Negatif
@PorosHalangID Sampe Cristiano Jr sama Rooney Jr masuk tim utama, 3 periode boleh lah #eh;Positif
Didalam pemecah perkara aja ada politiknya yang sampe ada 3 periode.;Negatif
@La_mora45 Wkwkwkwk, semoga Ten Hag sukses dan bisa 3 periode 🤣🤣;Positif
kok ada ya orang yg dukung 3 periode;Negatif
@budimandjatmiko belom nyampe 2 periode aja kampus2 keadaannya begini, gimana jadinya keadaan kampus2 klo nyampe 3 periode ?;Netral
@Sangkuriang5551 Lagi lagi 3 periode , mending baca dlu deh jamgan asal protes;Negatif
"@KakekHalal @jokowi @ganjarpranowo Eits tunggu dulu 3 periode. 
Baru Gibran yang lanjutin 

:))";Negatif
"@NichoSilalah1 @Asuhan1nfinitE Mantull ..👍🔥🔥
Jangan ada 3 periode diantara kita ..❗🤣😂🤭
Allahu Akbar ❗ ✊✊
Take Care .. everyone ..❗😇";Negatif
@JaenoXTM Yg 2 periode jadi presiden tambah 1 periode lagi jadi lurah, pas kan jadi 3 periode;Netral
@RadenAlfatih3 Pak @jokowi pun ngga minta 3 periode mbakk 😪 nggausah bikin rusuh;Negatif
@_ekokuntadhi Bang adian pernah bilang dari pada sibuk urusin 3 periode mendingan urusin rakyat;Negatif
"@GarengHallu Goblok dipiara, harusnya mikiiiir
Lha wong sdh jelas gak ada pemilu ditunda, gak ada 3 periode
Besok lulus mau jadi apa Tong ?";Negatif
"@maspiyuaja perasaan jokowi udh klarifikasi bahwa dia gk akan 3 periode/ perpanjang masa jabatan...
apakah kurang jelass dek dek ...";Negatif
@GerakanPemuda_ kadrun yang nyebar isu 3 periode;Negatif
@GerakanPemuda_ 3 periode menyengsarakan bangsa;Negatif
@nanonnanonuget @C_OnielJKT48 kowi 3 periode;Positif
@GerakanPemuda_ stop menyebarakan isu Jokowi 3 periode !;Negatif
@GerakanPemuda_ Karena jokowi adalah presiden terbaik selama ini maka bisa jadi 3 periode;Positif
@GerakanPemuda_ Mahasiswa jangan khawatir dengan isu 3 Periode;Positif
@GerakanPemuda_ apa perlu buat petisi tolak 3 periode;Negatif
@mikazukiaugusxx Dadino wong Korea, niscaya uripmu sumringah koyok nuklir, dan rak bakalan ono komplain 3 periode;Positif
@na_dirs siapa yg ngotot jkw 3 periode ??;Netral
@anaktermudaa @An_Kiim Ketum @PDI_Perjuangan dgn tegas mengatakan 'no..no..no.. 3 periode' 🤣🤣🤣;Negatif
@MariaAlcaff Jokowi d minta mundur...jokowi d minta tidak 3 periode...yg mana yg betul😃😃😃;Netral
@ChusnulCh__ @BEMUI_Official KekNya PADA TULI Thu 😁😁Pak Jokowi aja sudah menolak 3 periode Kok masih aja Demo Dasar MAHASISA GOBLOK;Negatif
@jokowi Saya yakin pak Jokowi adalah negarawan hebat ... Beliau tidak mungkin mau jadi presiden 3 periode....;Negatif
@na_dirs ga sih, turun sebelum masa jabatan selesai secara formal ga ngelanggar konstitusi. Tapi nerusin sampe 3 periode itu goblok;Negatif
2 pejabat yg usulkan presiden 3 periode akhir2 ini muncul jelang azan maghrib. Kenapa ya?;Netral
@GerakanPemuda_ Semua masyarakat mencintai Pak Presiden Jokowi. Semoga Pak Presiden Jokowi bisa lanjut 3 periode. Aamiin;Positif
@GerakanPemuda_ hadehh,, tolak 3 periode gaes!;Negatif
@GerakanPemuda_ gua ga dukung 3 periode;Negatif
@GerakanPemuda_ yang mendukung 3 periode PKI;Positif
@alisyarief Siapa yg bermain 3 periode..pantes pak mentri gak mmpu ngatasi;Negatif
@diantaratitik @Randavrian @NarasiNewsroom Di demo itu tuntutan tolak 3 periode udh di hapus, nah kenapa yg pake almet ijo masih nuntut itu?;Netral
@maspiyuaja Sebab? Dg 3 periode kasus KKN sawit n migor akan tertutup rapi sampe akhir.;Positif
"@mohmahfudmd Big data 3 periode
Hoak bukan..?";Negatif
@alisyarief Korporasi tsb merasa betah dg got comberan, makanya 3 periode slalu dikampanyekan;Negatif
sedih bgt ini mah kalau kebagian periode 3 😭😭;Negatif
@andywindarto @PKSejahtera Boleh saja 3 periode asal Lunasi hutang RI dulu;Positif
@putraRHD @R_FajarRamaDoni nyanyian 3 periode;Positif
"@maspiyuaja Pas ke istana pak jokowi ke DPR,
Pak Jokowi ke DPR demo tolak 3 periode..

Wkwkwkkwkwkw yg di demo tolak 3 periode..pada dagelan";Negatif
@detikcom Mahasiswa Peak, udah di bilang gk jd 3 periode masih aja demo, gak ada tuntutan yg lain apa?;Netral
@penikmatko_pi Skrg jd susah yaa..tmbah lg dah dukung 3 periode biar lbih cpat mampus..;Positif
"@JaenoXTM Saya petani sawit gak pernah minta 3 periode presiden.
Ketum bengak itu";Negatif
@IstanaLurah Makanya ngotot 3 periode ternyata oh..ternyata;Positif
@ArfandiAngga Persetan ambulan penting gagalkan 3 periode cok;Negatif
@na_dirs Turun sblm akhir jabatan itu sesuai konstitusi, contoh habibi dan gusdur, yg mau 3 periode itu yg gila, belajar dulu sono;Negatif
HIDUP JOKOWI 3 PERIODE BIAR KADRUNNNN KEJANG2....😂😉;Positif
@OposisiCerdas Ini dah kek nolak 3 periode apa gimana?;Netral
@ChaplinSupport Presiden sendiri aja gak mau 3 periode...trus mahasiswa demo siapa😂😂😂lucu;Positif
"@BEMUI_Official Turuni harga2 !!!..terus semangat.
Tolak 3 periode..";Negatif
@syafniir yg minta tambahan 3 periode 🙄;Positif
@Herzaky__MP Kebodohan anda terlalu mudah dibaca, Pak Jokowi gak pernah niat 3 periode, tapi parte anda selalu menggemakannya...;Negatif
yang ngedukung 3 periode sama yang pengen jokowi mundur, sama sama gak bener.;Negatif
"@Masinton Mendukung Jokowi 3 Periode tapi membuat kacau ekonomi...
Logika berpikirmu dimana ?";Negatif
@Herzaky__MP Klo @SBYudhoyono boleh ya 3 periode?;Netral
@yorcd kirain doa yang jomblo extend 3 periode yang terkabul;Netral
"Punya nyali tuk kawal pakdhe 3 periode &gt;,&lt;";Positif
@geloraco DPR nya sedang merumus pasal pasal utk dipake 3 periode;Positif
"@Sangkuriang5551 Sii Pakdeh belom mau turun malah mau nambah lg 3 periode..
#21AprilGerakanPeoplePower 
#21AprilGerakanPeoplePower";Positif
"@Rizmaya__ KAGAK sampai 3 periode

Seluruh dunia 2 PERIODE";Negatif
@davinaaig Bukanya kmren lu bilang 3 periode aspirasi rakyat jok? Omonganlu emng kaga pernh bener;Negatif
@memelynda Salam 3 periode 😂;Positif
@maspiyuaja @msaid_didu Jangan tolak jokowi 3 periode, tapi rezim jokowi harus turun atw mundur seperti orba.;Negatif
@NarasiNewsroom basi bgt masih angkat masalah 3 periode....kurang bahan demo kah?;Netral
@CNNIndonesia Hahahah Pantes kemaren ngarep 3 periode;Positif
@golkar_id @PKSejahtera Maju terus PKS tetaplah beristiqomah membela rakyat. Jgn terpancing ikut ikutan presiden 3 periode.;Negatif
@Cintada16 Taat tapi masih ambisi 3 periode, videonya saja jelas kok si kebo ini mau 3 periode.;Positif
"Fakk lah demo 3 periode

Udh naik tj 2jam gak berenti2 trs di BI gr2 demo bgstt";Negatif
@BEMUI_Official Tuntutan tolak 3 periode tü sudah tidak strategis nak @BEMUI_Official;Positif
"@BEMUI_Official Perang dunia ke 3 srh mulai di eropa 
3 periode sdh basi";Negatif
Harusnya inteligen sudah bisa meraba siapa dibalik isu 3 Periode yang masih digulirkan..;Netral
@DindinJ54423240 @Dennysiregar7 Palak bapak kau 3 periode Din..!!;Negatif
@geloraco Orang mintanya 3 periode kok disuruh mundur?;Positif
@Herzaky__MP Yg pengen jabat 3 periode itu SBY ga usah junjungan anda yg ambisi Jokowi yg anda tuduh?;Netral
@JaenoXTM Saya salah seorang petani sawit tidak pernah minta 3 periode tuh;Negatif
@YRadianto Catat keras sb inilah provokator sebenarnya ttg 3 periode dri barisan kebo mangkrak;Negatif
"@JaenoXTM Bisa banget kaleng krupuk jualan nama petani sawit minta krupuk kulit 3 periode

Mereka ga rela krupuk kulit berhenti jd boneka";Negatif
@BEMUI_Official Kayak anak pepo slalu menylut api 3 periode, mungkin saja ada apa iya.?;Netral
@Cintada16 Klo tuntutannya msh masalah 3 periode....berarti krn terlanjur trima uang...;Negatif
@Herzaky__MP Woi bangsat...wacana 3 periode itu di lempar oleh kelompok lu sendiri, demo sendiri dan hoax sendiri lu !!!;Negatif
@CNNIndonesia Jokowi 3 periode, PUAN tidak bisa nyapres efeknya MERADANG lah banteng...mudahan bukan drama.;Negatif
@sasasayatusa_ gua ga dukung 3 periode;Negatif
@Herzaky__MP Dasar kudet loe.. gak pernh nonton tv sm baca berita yaa. Isu 3 periode teros yg loe bahas. Basiiii;Negatif
@ChusnulCh__ @BEMUI_Official Judulnya tolak 3 periode..realnya turunkan masah gk paham...terlanjur terima orderan🤭🤭🤭;Negatif
@SisiwittFrida Cpa blg SBY gk mnta 3 periode;Netral
@geloraco @Soemir28 Ya kalau gagal minta mundur aja. Bukan menolak 3 periode atau perpanjangan waktu. Sudah tau gagal dalam segala hal.;Negatif
"KAMIS, 21/APRIL/2022,

RESULT PASARAN BURMA
PERIODE KE - 1756 : 
PRIZE 1 : 3402
PRIZE 2 : 1182
PRIZE 3 : 1661
SELAMAT KEPADA PARA PEMENANG";Netral
"Kan sudah berkali"" ditegaskan oleh pak Jkw, menolak 3 periode.";Negatif
@democrazymedia Hallahhh, ngaku aja disuruh opung ya buat dana kampanye tunda pemilu dan perpanjangan jabatan untuk 3 periode ya ?;Netral
@penikmatko_pi Ga ada status salam 3 periode kah?;Netral
@afi_kusumo @gatse8 @Flying_bird2702 @PKSejahtera Lah, kan emang boleh Kepala desa 3 periode bang?;Netral
@maspiyuaja Istana sudah bilang gak mau ada 3 periode, masih aja demo di istana , apakah para pendemo waras?;Negatif
@NarasiNewsroom Itu yg bawa poster tolak 3 periode gatau apa ya padahal tuntutan demo BEM UI udah gaada tolak 3 periode loh.;Negatif
@YRadianto @AgusYudhoyono Masih mainin Isyu, presiden 3 periode...;Netral
"@keuangannews_id Biar ga dituntut mundur atau ingin 3 periode toh Jeng?
MenKeu kok calo utang,
MenKeu kaya bosnya, pencitraan mulu.";Negatif
@Arfannn1 @kompascom Lagian juga jokowinya mana mau sih 3 periode;Negatif
"@revansian1 Bukan jokowi, tapi orang2 disekelilingnya.
Termasuk acara pengumpulan asosiasi kepala desa yang meneriakkan 3 periode.";Netral
Fokus demo kok wacana 3 periode, hadeuuh;Positif
@zarazettirazr @geloraco Dosisnya 3 x 60 tablet selama 2 periode... 🤣;Netral
@cybsquad_ Modal plonga plongo aja mo nambah 3 periode loh;Negatif
@sasasayatusa_ Mahasiswa jangan khawatir dengan isu 3 Periode;Netral
@sasasayatusa_ yang mendukung 3 periode PKI;Positif
@BEMUI_Official Kupingmu masih saja Budeg,makan dan goreng terus wacana 3 periode dan penundaan pemilu.;Negatif
@OnlyFrens @muannas_alaidid Ini tuh partai yg ndukung pakde 3 periode ya?;Netral
@democrazymedia Sak karepmu bong mumpung berkuasa 3 periode ..;Negatif
"3 periode terus jalan koq

Kali ini 

Jokowi-Puan";Positif
@knowledgejpg 270 Juta Rakyat Tahu, Bahwa Omongan Si Luhut Akan BIG DATA 110 Jt Dukung 3 Periode Adalah BOHONG !!;Negatif
@gatse8 jadi kades aja, klo mw 3 periode;Negatif
@KompasTV Para Pejabat mana yg tidak ingin jokowi 3 periode...;Positif
"@OposisiCerdas Cuma nutupin isu BIG dusta sama isu 3 periode saja musti jualan produk murahan terus. 
#RakyatTakPercayaJokowi";Negatif
@maspiyuaja Tolak 3 periode rasanya udah basi. Bagusnya tuntut jokowi mundur.;Negatif
@Candraasmara85 Sampai lebaran kuda selagi Raden Mas Habib AHY belum jadi Presiden maka wacana Presiden 3 periode akan digaungkan terus;Netral
@BuronanMabes @aksioma02 Pantesan ngotot pengen 3 periode.;Negatif
@cybsquad_ Yang penting presiden dua kali pret…hebatnya Jokowi itu bisa bikin stress orang2 dungu dan gila👍 HIDUP JOKOWI 3 PERIODE;Positif
Isu penundaan pemilu dan perpanjangan jabatan 3 periode Presiden akan terus menggema sampai pelaksanaan pemilu 2024 ?;Netral
@AntonTenabang02 emang mau 3 periode ya?;Netral
"@karniilyasclub Padahal PAN udah dukung 3 periode 😂
Eh, tetap disikat para buzzerp pakde 🤣";Positif
@ArishaLuana7 Jdi kau berdiri bersama itu agar 3 periode atau gmna??;Netral
@Yunardi99 Itu artinya bakal terjadi 3 Periode;Positif
@detikcom Pemilu tdk ditunda tapi egk ngomong cuma 2 periode aja ga bole 3 periode;Netral
melanjutkan tangis sampe 3 periode aku akan lanjut apa ea 👍🏿;Netral
@dwijonarko @ipoksamidub @yusufgunawan lek kate 3 periode ojo pasrah lur;Negatif
@RamliRizal Dulu php SMK.. sekarang ancang2 3 periode mau PHP mobil listrik..;Netral
2/3 periode puasa, sariawan. 😩;Netral
@LurahIstana Kalau begitu para dukun banjir job untuk berusaha 3 Periode dan undur pemilu;Positif
"Copot menteri yg pernah wacanakan 3 periode dan menteri yg gak bs kerja..
#DukungGerakanMahasiswa_Buruh";Negatif
@RJLetsGo Ibu kan mau cover berita 3 periode ups;Negatif
@demokrasicoid Jadi Pe KA Beh yg mau 3 periode dong;Positif
@cursedkidd Tenang jalan menuju 3 periode seperti dalan gulo kacang;Negatif
@febridiansyah @firlibahuri @KPK_RI Gak ada 3 periode tp baliho nya gede🤣🤣 gokiiilll;Negatif
@rahasia__ihhh Kaya cebong minta 3 periode ya.. ngak ada kapoknya🤣;Negatif
@Masinton Saya setuju bg !! lawan siapapun yg mendukung dan memobilisasi 3 periode !!!!;Positif
@axdwin Cuaca saat ini masih bersahabat, tak ada tanda-tanda kemunculan pawang hujan apalagi aspirasi minta 3 periode. Laporan sekian.;Negatif
"@JulBayur3 @GunRomli Nolak 3 periode penghianat negara,😂
Gak se pemikiran di bilang kadrun😂
Bisa kita liat siapa yang t*lol";Negatif
@Dandhy_Laksono @manukjalak2 Ludah sdh dibuang (tolak 3 periode/tunda pemilu), pantang utk dijilat ulang.;Negatif
@GarengHallu Cari siapa yg bicara preaiden 3 periode, trs demo depan orgnya jangan ke Jokowi. Kalian salah alamat mahasewa.;Positif
@efghijklmNRL @asumsico Kalau emank hebat bisa 3 periode g kak? Heheh;Netral
@maspiyuaja @msaid_didu Goblok demo kq wacana yg sudah di bantah sm jokowi..isu 3 periode di goreng terus..;Negatif
@LordSunda Tolong juga ss statement jokowi meminta jabatan presiden 3 periode;Netral
@GarengHallu Kok terus dengungkan 3 periode? mahasiswa mana? Apa tdk keliru nih sudah jelas ditolak! ini pemaksaan dari pskan sakit jiwa;Negatif
@IrutPagut Semua sudah terjadi, tinggal perpanjang presiden 2 tahun dan atau nambah 3 periode.;Netral
@ChusnulCh__ @BEMUI_Official Klo Tema Demo masih wacana 3 periode berarti mmng *GOBLOK SUPER DASYAT* MAHASEWA...;Positif
@GarengHallu Kan udah bolak-balik pak Jokowi ngomong tolak isu 3 periode,kenapa para sampah ini masih saja demo;Positif
@ChusnulCh__ @BEMUI_Official Sdh jelas Presiden menolak 3 periode, apa yg mau didemokan lagi, siapa yg bayarin nih;Negatif
"Di sana gunung di sini gunung
Di tengah-tengahnya ada konde
Bu mega bingung dalangnya lebi bingung
Yang penting kawal 3 periode";Netral
@afi_kusumo @gatse8 @Flying_bird2702 @PKSejahtera Kepala desa emang 3 periode.. Tapi as nyalon ketiga sering gagal;Netral
@cakar03 Pemimpin yg di cintai rakyatnya..s3andainya ada peraturan 3 periode saya yakin jokowi menang lagi.;Positif
Beberapa partai dan mahasiswa masih ribut masalah 3 periode presiden dan penundaan pemilu, apa mereka kurang baca ?;Negatif
"Jokowi Bantah 3 Periode, Partai dan Menteri Pendukung Penundaan Pemilu Didesak Klarifikasi ke Publik

Berdiri Bersama Jokowi";Positif
@hermawan_devina Jokowi 3 periode..... Amin 🙏🙏🙏;Positif
@FWBESS Lanjutin sampe 3 periode nder;Positif
"@jokowi Cari dukun ya....?
Masih mau 3 periode...mbok kesini ajah....cukup 1 trilyun";Negatif
@detikcom Kampanye 3 periode ?;Netral
@henrysubiakto 2 periode aja bisa dirubah apalagi 3 periode;Netral
"@kompascom Yang bilang jokowi mau 3 periode siapa anjir..... 
Udah berkali-kali di konfirmasi pdhl";Negatif
"Jokowi Bantah 3 Periode, Partai dan Menteri Pendukung Penundaan Pemilu Didesak Klarifikasi ke Publik
Berdiri Bersama Jokowi";Negatif
Yang Mau Minta 3 Periode Boleh Dong Asal Jadi Kepala Desa !;Positif
@GarengHallu Kenapa demo lagi, kan udh jelas Jokowi gak mau 3 periode??... pasti ada yg membisikannya nih..;Negatif
@YRadianto Wwkkkk...Klo dulu yg digaungkan PKI..Xixixi..Sekarang dirobah jd 3 periode to...???;Netral
@revansian1 Tolong di screenshoot statement SBY yang meminta jabatan presiden 3 periode.;Netral
@MediaUmat Akal akalan dia aja supaya bisa 3 periode dan terus bisa mendapatkan kursi kekuasaan;Positif
@gatse8 Mantap nih, lanjutkan.. Yg nyinyir fix yg pengen 3 periode tp maksain 🤪🤪🤪;Positif
@gatse8 🤣🤣🤣🤣🤣 apa enggak kurang gede tuh baliho biar bisa kebaca sama yang pengen 3 periode;Positif
@abangbelneg hanya partai koalisi yang dapat menampar wajah pak Jokowi mengusulkan 3 periode;Positif
@abangbelneg Jokowi: Saya Sering Dengar Teriakan Maju 3 periode, tapi Tetap Patuh Konstitusi;Positif
@Ray60630098 @OposisiCerdas Makanya mereka getol 3 periode.. sebab bila pakde lengser maka merekapun akan ambruk..;Negatif
@ChusnulCh__ @BEMUI_Official Wacana 3 periode sudah tidak ada, ini cari gara2?;Netral
@abangbelneg 3 periode sangat tidak bijaksana;Negatif
@Gacoor000 @alextham878 @mohmahfudmd Uud sdh sering diganti, oleh pendukung jokowi jg mau diganti lagi dg 3 periode.;Negatif
"@hermawan_devina 2 Periode Harga Minyak Goreng 2x Lipat, 
3 Periode semoga jadi 3x Lipat
I love Bapak Jokowi";Positif
"@Opowaelahkeno77 Buta = tidak melihat
Tuli = tidak mendengar
Jd kalau ada yg demo ttg 3 periode,pasti BUTA TULI";Negatif
@na_dirs Padahal orang yg ngotot melempar wacana 3 periode adalah orang yg pengen Jokowi turun sebelum 2024..😌;Negatif
kadrun yang nyebar isu 3 periode;Netral
@pengarang_sajak Mereka itu udh terlanjur terima uang, mau ga mau harus demo. Mangkanya narasi basi 3 periode masih tetap dipake.;Negatif
@YRadianto bukan nya yg ngebet 3 periode si kebo SBY;Netral
@Ilham281011 Kepala desa juga ngga boleh 3 periode Bung...;Negatif
@mahasiswigenz jangan sewot kalau nantinya ada yg buat kaos Jokowi 3 periode dan membagikannya.;Negatif
@gatse8 Jangankan 3 periode seumur hidup juga boleh, asal amanah, adil sentosa dunia akhirat;Negatif
@JuwantoF @msaid_didu Ditempatku sdh ada sejak sblm ramai 3 periode. Malah dgn 2 pasangan berbeda;Netral
@ChusnulCh__ @BEMUI_Official Sebelum ,pewacana Tunda pemlilu , Jokowi 3 periode , ditangkap ,ya wajar kalau rakyat tdk percaya.;Negatif
@JossBangJago @jokowi Komentarnya sudah seperti ini aja masih di elu2 kan 3 periode sama pendukungnya,jadi yang OOn siapa ya,🤣🤣🤣;Netral
@anisafitrah Soon ke pati ga nih apa mau nambah 3 periode lagi ? 🤣🤭;Netral
@schfess alhamdulilah ak jadi maknae 3 periode;Positif
@XIXdgmbkXIX Semoga bisa amandemen, dan bisa 3 periode. Lanjutkan pakdhe Jokowi;Positif
"@maspiyuaja dia taat konstitusi.
2 periode saja taat !!
palagi nanti kalo 3 periode??";Negatif
halah pret banget tuh yg gaung2in tumbang. orgnya aja ga mau 3 periode kok lu pada malah heboh sendiri.;Netral
"@Thomsidi @na_dirs 1998 ITU MAKAR...dan yg menggaungkan PRESIDEN 3 PERIODE..ITU Mengikuti KONSTITUSI....

TELEEEEKKK....";Negatif
@msaid_didu Ada yg sibuk merengek pingin 3 periode;Positif
@ChusnulCh__ @BEMUI_Official Yg pingin 3 periode kan pak beye.;Netral
@mohmahfudmd BIG DATA 110 JUTA RAKYAT MENDUKUNG 3 PERIODE ITU APAKAH SUDAH DITANYAKAN SUMBERNYA PAK...? DAN APAKAH SUDAH SESUAI ETIKA...?;Netral
@emprosay Kayanya skenario 3 periode jadi nih....;Positif
"@DoLToB_ Bener juga.. 
Padahal Sudah jelas-jelas wacana 3 periode sudah ditolak Presiden, tapi masih mau ngomporin. 
#TolakDemoHamasiswa";Positif
@kesetrump blm lengkap, 3 periode dong kek itu tuu;Negatif
"@Flamin960 Tolak demo ditengah pandemi, presiden sdh tegas menolak 3 periode, kalian bebal ato bodoh?! 

#TolakDemoHamasiswa";Positif
"@ribka_24g Sudah jelas-jelas wacana 3 periode sudah ditolak Presiden, tapi masih mau ngomporin. 🤔
#TolakDemoHamasiswa";Positif
"@dapur_anne Mahasiswa kok ga smart, jelas2 Presiden menolak 3 periode! 
#TolakDemoHamasiswa";Positif
@gatse8 Bener sih kalau mau 3 periode jadi kepala desa aja;Netral
"@EliasZega @rinidyah6 Yoi, apalagi ad yg bawa"" tulisan ""mending 3 ronde drpd 3 periode""... Situ mau Open BO?😂";Netral
@CNNIndonesia bingung mulu lu bu, gak bingungnya kapan??? jangan-jangan ntar bingung juga rakyatnya pada gak setuju 3 periode.;Negatif
@democrazymedia Jaman sulit aja harta naik, gimana gak nafsu 3 periode?;Negatif
"@syams_weld Bansos juga tidak diusut tuntas.. 
e-KTP tidak diusut tuntas
Yg diusut tuntas, bgmn MPR bisa menggolkan 3 periode.... Eh,... 🙊🙊";Negatif
@gatse8 Yg kesel liat balihonya PKS ini pasti pendukung presiden 3 periode..abs kesindir sih 🤭✌;Negatif
@detikcom Ingin maju 3 periode lagi nich, menghalalkan segala cara demi melanggengkan kekuasaan;Negatif
@na_dirs Apanyan yang ngawur kalo keadaan rakyat semakin menderita? Yg ngawur itu ngotot jkw 3 periode itu namanya serakah bin rakus;Negatif
@Masinton Kan sudah dikasih tau, nggak mau 3 periode. Kok masih dibilang begitu ??? Ada apa dengan anda ?? Jangan-jangan ???;Positif
@FreeStranger22 eh malah minta 3 periode ..;Positif
@na_dirs Yg pingin 3 periode janganlah menyulut api;Positif
@AnakLolina2 @univ_indonesia @BEMUI_Official Pdhl yg dituntut sdh jls ga mau 3 periode tp msh ttp ngotot.;Negatif
@gatse8 Jangankan 3 periode, seumur hidup jg gpp asal jd ketua APDESI 🤭🤭🤭;Negatif
"@GarengHallu Mahasiswa ndableg
Tidak ada 3 periode
Msh demo tolak 3 periode
Pasti mahasiswa goblog";Positif
@Rakyat_Recehan @Ek4_Puspita Lanjut MK...sudah jalan 3 periode kok baru sekarang ribut;Positif
Berat bgt kalo harus naikin harga. Tapi ya gimana lagi semua bahan pokok naik. Gapapa yg penting jgn naik 3 periode ya . Sudah cukup;Negatif
"Gini nih mengandung unsur 3 periode Wordle 306 6/6

⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
⬛⬛🟩⬛🟩
🟩⬛🟩⬛🟩
🟩🟩🟩🟩🟩";Negatif
@jokowi Pak 3 periode dong tapi jadi lurah;Netral
@AnthonyBudiawan Janhan sampe 3 periode deh. Ampun lah;Negatif
@GarengHallu Ketololan yg hakiki.. jika benar ada wacan 3 periode harusnya MPR DPR dan DPD yg didemo, digendung MPR sana.;Negatif
@gatse8 Lebih dari 3 periode juga boleh, asal jadi Kepala Rumah Tangga. 😂😂😂;Positif
@KepaArgawinata @RamliRizal Yg jadi penipu ulung malah dibangga2in minta 3 periode 🤣;Negatif
@KompasTV Cieeee… kebelet pengen 3 periode yaa…, jd promosiin pepo lg 😂😂😂;Negatif
@billipamungkas @msaid_didu 2 pisang tdk cukup coba teriak 3 periode biar dpt pisang lebih;Positif
@BadruddinAl @msaid_didu Dua pisang ternyat tdk cukup kuatkan menjerit biar ditambah mau banyak jerit 3 periode;Negatif
@na_dirs tampilin muka opung donk...sembari bilang ada yg ngebet 3 periode....jangan yg pengen lengserin doank yg di nyinyirin..;Negatif
biarpun pacar w anime, w ga pernah tuh ngusulin 3 periode;Negatif
@kemalpalevi Dia dapa noh 3 periode😂;Negatif
@panca66 Kita tunggu aja kejaksaan berani ungkap gak ....siapa aja di balik semua ini ........pd minta 3 periode wkwkwkwk;Positif
"besok kan pada mau demo, salah 1 isunya tolak 3 periode 
kira2 wali kota solo ikutan gak ya? 
@gibran_tweet";Netral
@yrbbyyyyy @mamanastrid Jgn mau ning sama ama maman, dia dukung jkw 3 periode;Positif
"@jokowi Cuma bisa njeplak !!!!! 
Gak sanggup Yo turun, malah minta nambah 3 periode. KEMARUK !!!!";Negatif
@UyokBack Yg ada malah si kowi makin kenceng minta 3 periode;Negatif
@KompasTV Kalau 3 Periode ?;Netral
"@mam8__ Gaswatt Setelah ditelusuri trnyata pas molet karo nggembor ""jokowi 3 periode"" 🧐";Negatif
@democrazymedia Megawati memang benar, sudah berkuasa 7 tahun lebih sejak tahun 2014 belum apa-apa, makanya ada wacana 3 periode..🤪🤭;Negatif
@detikcom Supaya lancar 3 periode;Positif
